Sort 3, 674, 1, 8, -18, 5, 2, 4, -5 in descending order.
674, 8, 5, 4, 3, 2, 1, -5, -18
Sort 5, 8, -2, 0, 3, 21, 148, -1, 1 in decreasing order.
148, 21, 8, 5, 3, 1, 0, -1, -2
Sort -3, 5, -44, 3, 1, 6, 9, -5, 59.
-44, -5, -3, 1, 3, 5, 6, 9, 59
Sort 2, 7, -5, -6, 0, -68, 56, 6, 3 in descending order.
56, 7, 6, 3, 2, 0, -5, -6, -68
Put 4, -1, 2, 1, 7, 5, 21, 3, 136 in ascending order.
-1, 1, 2, 3, 4, 5, 7, 21, 136
Sort -5, 4, -7, 41, -4, 3, 5, 6, 9.
-7, -5, -4, 3, 4, 5, 6, 9, 41
Put 9, 0, 6, 3, 5, 32, 40, -72, -1 in ascending order.
-72, -1, 0, 3, 5, 6, 9, 32, 40
Sort 8, -1, 3, 4, 11, 2, 6, -3, 33 in descending order.
33, 11, 8, 6, 4, 3, 2, -1, -3
Sort 23, 2, 670, 1, 3, -6, 6, 0, -1 in decreasing order.
670, 23, 6, 3, 2, 1, 0, -1, -6
Sort 3, 75, 430, 2, 0, 1, -13, 5, 4 in ascending order.
-13, 0, 1, 2, 3, 4, 5, 75, 430
Sort -4, 5, 8, -3, 7, 20, 4, 81, 6 in decreasing order.
81, 20, 8, 7, 6, 5, 4, -3, -4
Put 19, 56, -5, 97, 2, 4, -1, 3, 5 in decreasing order.
97, 56, 19, 5, 4, 3, 2, -1, -5
Sort 5, 18, -1, 6, 597, 4, 16, 1, 2.
-1, 1, 2, 4, 5, 6, 16, 18, 597
Sort -6, 8, 6, -2, -4, -5, 31, 4, 9 in descending order.
31, 9, 8, 6, 4, -2, -4, -5, -6
Put 58, 2, -4, 6, 4, 7, 8, -316, 3 in ascending order.
-316, -4, 2, 3, 4, 6, 7, 8, 58
Sort 55, 9, 0, -3, 33, 22, 4, -5, 2 in ascending order.
-5, -3, 0, 2, 4, 9, 22, 33, 55
Put 42, 11, 10, -4, 5, 40, 0, 2, 4 in decreasing order.
42, 40, 11, 10, 5, 4, 2, 0, -4
Sort 3, -4, 4, 6, -7, 831, 10, 5, 1.
-7, -4, 1, 3, 4, 5, 6, 10, 831
Sort 12, 5, 16, 0, 2, 1, 489, 8, 3 in ascending order.
0, 1, 2, 3, 5, 8, 12, 16, 489
Sort 6, 0, 5, 3, 46, 2, -62, 4, 594 in descending order.
594, 46, 6, 5, 4, 3, 2, 0, -62
Put 5, 3, 4, -6, 1, -61, 11, 0, -5 in descending order.
11, 5, 4, 3, 1, 0, -5, -6, -61
Sort 2, -4, 32, 11, 34, 5, 1, 3, -2 in ascending order.
-4, -2, 1, 2, 3, 5, 11, 32, 34
Sort 85, 2, -5, 4, 10, -2, 61, 8, 3.
-5, -2, 2, 3, 4, 8, 10, 61, 85
Sort 10, 20, 4, 150, 0, 1, 9, 2, -2 in decreasing order.
150, 20, 10, 9, 4, 2, 1, 0, -2
Sort 8, 4, -2, 10, 3, -3, 0, -1, 22 in increasing order.
-3, -2, -1, 0, 3, 4, 8, 10, 22
Sort 8, 44, 4, -4, 0, 795, -6, 2, 3 in descending order.
795, 44, 8, 4, 3, 2, 0, -4, -6
Sort 86, 0, -15, 9, 1, -4, 4, 2, 7 in decreasing order.
86, 9, 7, 4, 2, 1, 0, -4, -15
Put 15, 2, 7, 8, 101, 1, -5, 14, 3 in increasing order.
-5, 1, 2, 3, 7, 8, 14, 15, 101
Sort -14, 3, 0, 4, 5, 7, 74, -2, 34 in decreasing order.
74, 34, 7, 5, 4, 3, 0, -2, -14
Put -25, -2, -1, 1, 8, 0, -4, 3, 4 in descending order.
8, 4, 3, 1, 0, -1, -2, -4, -25
Sort -1, 1, -30, -3, 5, 3, -5, 9, 4 in descending order.
9, 5, 4, 3, 1, -1, -3, -5, -30
Put 2, 3, 5, -1, 0, -5, -4, 260, 4 in descending order.
260, 5, 4, 3, 2, 0, -1, -4, -5
Put 0, -1, 1, 110, 5, 6, 22, 2, -5 in ascending order.
-5, -1, 0, 1, 2, 5, 6, 22, 110
Sort 50, -4, 9, -1, 156, 3, 4, 0, 5 in decreasing order.
156, 50, 9, 5, 4, 3, 0, -1, -4
Put 175, 8, 7, -2, 1, 2, 4, 12, -4 in increasing order.
-4, -2, 1, 2, 4, 7, 8, 12, 175
Put -1, -4, 5, 7, 1, 0, 53, 2, 871 in increasing order.
-4, -1, 0, 1, 2, 5, 7, 53, 871
Put 1, -3, -18, 8, 7, 0, 4, 6, 20 in decreasing order.
20, 8, 7, 6, 4, 1, 0, -3, -18
Sort 74, 9, -2, 2, -17, 4, 3, 85, 5.
-17, -2, 2, 3, 4, 5, 9, 74, 85
Sort 0, 1, 86, 5, -7, 2, -2, 91, -9 in descending order.
91, 86, 5, 2, 1, 0, -2, -7, -9
Sort -1, 128, 0, 2, 7, 3, 63, -9, 5.
-9, -1, 0, 2, 3, 5, 7, 63, 128
Sort 4, 2, 484, 3, 5, -2, -4, 13, 1.
-4, -2, 1, 2, 3, 4, 5, 13, 484
Sort 5, 3, -7, 4, 23, -2, 1, 0, 232.
-7, -2, 0, 1, 3, 4, 5, 23, 232
Sort 1, 5, 57, 4, 8, 0, 12, 37, -1 in descending order.
57, 37, 12, 8, 5, 4, 1, 0, -1
Sort 7, 2, 0, -5, 5, -1, 56, 35, 15 in increasing order.
-5, -1, 0, 2, 5, 7, 15, 35, 56
Put -5, -3, 0, 316, 2, 4, 5, -1, 1 in descending order.
316, 5, 4, 2, 1, 0, -1, -3, -5
Put 0, -1, 7, 9, 31, 6, 11, -7, -2 in descending order.
31, 11, 9, 7, 6, 0, -1, -2, -7
Sort 0, 9, 5, -9, -2, 3, -4, 296, 1 in descending order.
296, 9, 5, 3, 1, 0, -2, -4, -9
Sort 5, 9, 2, 691, -1, -5, 0, -4, 7 in descending order.
691, 9, 7, 5, 2, 0, -1, -4, -5
Sort 5, 15, 26, -3, 17, 4, 21, 1, 9 in ascending order.
-3, 1, 4, 5, 9, 15, 17, 21, 26
Put 1, 4, 67, 33, 3, 5, 7, -19, 23 in decreasing order.
67, 33, 23, 7, 5, 4, 3, 1, -19
Put 3, 1, 4, 2, -4, -41, 10, 6, -5 in descending order.
10, 6, 4, 3, 2, 1, -4, -5, -41
Sort 24, 11, -6, 1, 4, 2, 5, -3, 17 in ascending order.
-6, -3, 1, 2, 4, 5, 11, 17, 24
Sort 4, 2, 14, 9, 83, -3, 93, -1, 3.
-3, -1, 2, 3, 4, 9, 14, 83, 93
Put 1, -86, 4, -6, 0, -7, 11, 3, 2 in decreasing order.
11, 4, 3, 2, 1, 0, -6, -7, -86
Put 44, 76, -3, 65, -8, 1, 9, 0, 2 in descending order.
76, 65, 44, 9, 2, 1, 0, -3, -8
Put 1, -4, 0, -6, 4, 2, 7, 5, 263 in decreasing order.
263, 7, 5, 4, 2, 1, 0, -4, -6
Sort -6, 2, 41, 4, 1, 14, 71, 3, 40 in descending order.
71, 41, 40, 14, 4, 3, 2, 1, -6
Sort -1, 0, 3, 9, -9, -30, 8, 4, -3.
-30, -9, -3, -1, 0, 3, 4, 8, 9
Sort 4, 5, 3, -1, 28, 10, 12, 7, -4 in decreasing order.
28, 12, 10, 7, 5, 4, 3, -1, -4
Sort 0, -3, 2, 4, -5, 5, 6, 12, 33 in increasing order.
-5, -3, 0, 2, 4, 5, 6, 12, 33
Sort 7, 5, 258, 15, 6, 16, 12, 2, 4.
2, 4, 5, 6, 7, 12, 15, 16, 258
Sort 6, 5, 4, 0, 148, 2, -2, 8, 12.
-2, 0, 2, 4, 5, 6, 8, 12, 148
Sort 0, -2, 7, 6, 382, 5, 1, -3, -5 in descending order.
382, 7, 6, 5, 1, 0, -2, -3, -5
Sort -34, 4, 1, 3, 0, 6, 5, -16, -1 in increasing order.
-34, -16, -1, 0, 1, 3, 4, 5, 6
Sort -64, 2, 1, 3, 11, 0, 32, -5, 5 in descending order.
32, 11, 5, 3, 2, 1, 0, -5, -64
Sort 0, -13, 5, 4, -26, 3, 2, 72, 6.
-26, -13, 0, 2, 3, 4, 5, 6, 72
Sort 4, -3, 1, 7, -7, 0, 32, 2, -54 in descending order.
32, 7, 4, 2, 1, 0, -3, -7, -54
Sort 1, 7, 0, 8, -2, -3, -4, 33, -5 in increasing order.
-5, -4, -3, -2, 0, 1, 7, 8, 33
Sort -9, 51, -4, 6, 5, -5, 8, 9, 36.
-9, -5, -4, 5, 6, 8, 9, 36, 51
Sort -93, 5, 4, 1, 0, 2, -4, -1, 38 in descending order.
38, 5, 4, 2, 1, 0, -1, -4, -93
Sort 0, -37, 24, 3, 4, 6, 1, -26, 2 in descending order.
24, 6, 4, 3, 2, 1, 0, -26, -37
Sort 6, 5, 3, 145, 7, 2, 0, 33, 30 in ascending order.
0, 2, 3, 5, 6, 7, 30, 33, 145
Sort 6, -3, 48, 1, -5, 9, 7, -2, 67 in descending order.
67, 48, 9, 7, 6, 1, -2, -3, -5
Sort 3, 0, 4, 8, 2, 2454, -1, 1, -4.
-4, -1, 0, 1, 2, 3, 4, 8, 2454
Sort -4, 26, 9, 429, 5, 1, 87, 0, 3 in decreasing order.
429, 87, 26, 9, 5, 3, 1, 0, -4
Sort -6, -4, -51, 6, 1, -5, 5, 7, 3 in ascending order.
-51, -6, -5, -4, 1, 3, 5, 6, 7
Put -6, 53, 2, 0, 5, 23, 3, -2, 14 in decreasing order.
53, 23, 14, 5, 3, 2, 0, -2, -6
Put 5, -18, 4, -5, 26, 0, 2, 20, 3 in increasing order.
-18, -5, 0, 2, 3, 4, 5, 20, 26
Sort -7, 119, 1, 6, 4, 14, 8, -5, 2 in decreasing order.
119, 14, 8, 6, 4, 2, 1, -5, -7
Put 2, -20, 0, 3, 4, 9, 35, -6, 12 in decreasing order.
35, 12, 9, 4, 3, 2, 0, -6, -20
Put 8, 2, -3, 3, 25, 4, -5, 5, -4 in descending order.
25, 8, 5, 4, 3, 2, -3, -4, -5
Sort -4, 0, 5, 50, 1, 28, 3, 44, 38 in descending order.
50, 44, 38, 28, 5, 3, 1, 0, -4
Sort -2, 7, 5, 162, 40, 4, 1, 0, -4 in decreasing order.
162, 40, 7, 5, 4, 1, 0, -2, -4
Sort -13, 3, -27, 2, 9, -2, 5, 1, 0 in decreasing order.
9, 5, 3, 2, 1, 0, -2, -13, -27
Put 115, -8, 4, 5, 3, 24, -3, 0, 1 in ascending order.
-8, -3, 0, 1, 3, 4, 5, 24, 115
Put -4, -937, -3, 8, 2, 0, 7, 3, 1 in decreasing order.
8, 7, 3, 2, 1, 0, -3, -4, -937
Put 47, 8, 23, 14, 2, 20, -9, 1, 5 in increasing order.
-9, 1, 2, 5, 8, 14, 20, 23, 47
Put -16, 7, -3, 4, 3, 30, 2, -7, 9 in increasing order.
-16, -7, -3, 2, 3, 4, 7, 9, 30
Sort 3, 99, 47, -3, 2, 8, -4, 5, 4 in increasing order.
-4, -3, 2, 3, 4, 5, 8, 47, 99
Sort -31, 3, 59, -5, -7, 0, 1, 2, 7 in increasing order.
-31, -7, -5, 0, 1, 2, 3, 7, 59
Sort -4, 1, 11, 0, -3, 5, -1, 2, 23 in increasing order.
-4, -3, -1, 0, 1, 2, 5, 11, 23
Put 3, 13, -61, 0, 4, -3, 2, 91, 7 in decreasing order.
91, 13, 7, 4, 3, 2, 0, -3, -61
Put 4, 3, 7, 8, -67, 9, -870, 5, 2 in decreasing order.
9, 8, 7, 5, 4, 3, 2, -67, -870
Put 59, 62, 1, 6, 3, 4, -3, -1, 2 in increasing order.
-3, -1, 1, 2, 3, 4, 6, 59, 62
Put -1, 79, -3, 22, 2, 4, 7, 6, -8 in descending order.
79, 22, 7, 6, 4, 2, -1, -3, -8
Sort 8, -1, 67, -5, 2, 5, 7, 6, -3 in descending order.
67, 8, 7, 6, 5, 2, -1, -3, -5
Put 71, -1, 4, 3, 7, 8, -6, -4, 0 in decreasing order.
71, 8, 7, 4, 3, 0, -1, -4, -6
Put 4, 3, -3, 2, -5, 0, 13, 35, -1 in ascending order.
-5, -3, -1, 0, 2, 3, 4, 13, 35
Sort -6, -2, 7, 4, 13, 8, -74, 6, 0 in ascending order.
-74, -6, -2, 0, 4, 6, 7, 8, 13
Sort 0, 31, 3, -8, -2, 32, 8, 5, 4.
-8, -2, 0, 3, 4, 5, 8, 31, 32
Sort -370, 2, 5, 9, -5, 7, -3, 8, 6 in increasing order.
-370, -5, -3, 2, 5, 6, 7, 8, 9
Sort -1, 7, -6, 80, 0, 2, 4, -7, 8 in decreasing order.
80, 8, 7, 4, 2, 0, -1, -6, -7
Put 3, -39, 1, 2, 4, 8, 53, 0, -51 in increasing order.
-51, -39, 0, 1, 2, 3, 4, 8, 53
Sort 34, 1, -88, 5, 3, 26, 6, -1, 2 in descending order.
34, 26, 6, 5, 3, 2, 1, -1, -88
Sort -1, 2, 9, 0, 5, -697, 6, -7, 1.
-697, -7, -1, 0, 1, 2, 5, 6, 9
Put 5, 0, -4, -6, 6, 9, 2, 20, -5 in ascending order.
-6, -5, -4, 0, 2, 5, 6, 9, 20
Sort 69, -3, -5, 2, 3, 4, 56, 37, 0 in descending order.
69, 56, 37, 4, 3, 2, 0, -3, -5
Sort 3, 32, 5, 2, -16, -6, -4, 4, 0.
-16, -6, -4, 0, 2, 3, 4, 5, 32
Sort 7, 6, 1, 2, 0, 473, 5, 501, -4 in increasing order.
-4, 0, 1, 2, 5, 6, 7, 473, 501
Sort 2, 23, -2, 88, 5, 1, 0, 63, 10 in descending order.
88, 63, 23, 10, 5, 2, 1, 0, -2
Sort 20, -74, 5, 9, -3, 1, 4, -4, 0 in ascending order.
-74, -4, -3, 0, 1, 4, 5, 9, 20
Sort 7, -2, -3, 2, 9, 6, 84, 4, 215 in ascending order.
-3, -2, 2, 4, 6, 7, 9, 84, 215
Sort 2, -3, 144, -5, 4, 5, -4, 8, 7.
-5, -4, -3, 2, 4, 5, 7, 8, 144
Put 5, 6, 3, 1, -814, 7, -2, 0, 16 in decreasing order.
16, 7, 6, 5, 3, 1, 0, -2, -814
Put 1, -13, 5, 0, -8, 4, 3, 81, 18 in decreasing order.
81, 18, 5, 4, 3, 1, 0, -8, -13
Sort -41, 3, -5, 5, 4, 7, -36, 2, 1 in ascending order.
-41, -36, -5, 1, 2, 3, 4, 5, 7
Sort 4, 9, 2, 1, -3, -94, 32, 3, 73 in decreasing order.
73, 32, 9, 4, 3, 2, 1, -3, -94
Put -3, 38, 9, 36, 0, 4, 2, 90, 42 in descending order.
90, 42, 38, 36, 9, 4, 2, 0, -3
Put 181, 2, 27, 1, 5, -6, -3, 4, 0 in increasing order.
-6, -3, 0, 1, 2, 4, 5, 27, 181
Sort 5, -3, 14, 3, 85, 2, 1, -5, -6 in descending order.
85, 14, 5, 3, 2, 1, -3, -5, -6
Sort 3, 4, -5, 27, 8, 36, 5, 54, -3 in decreasing order.
54, 36, 27, 8, 5, 4, 3, -3, -5
Sort 21, 6, 19, 9, 30, 13, 4, 3, -5.
-5, 3, 4, 6, 9, 13, 19, 21, 30
Put 50, 2, -2, 1, 516, 4, 3, 8, -8 in increasing order.
-8, -2, 1, 2, 3, 4, 8, 50, 516
Sort 3, 53, 5, 62, 69, 8, 1, 2, -7 in decreasing order.
69, 62, 53, 8, 5, 3, 2, 1, -7
Put -5, 9, 35, 30, -1, 2, 3, 1, 5 in increasing order.
-5, -1, 1, 2, 3, 5, 9, 30, 35
Sort 690, 5, -5, 66, 2, 25, 0, 1, 4 in descending order.
690, 66, 25, 5, 4, 2, 1, 0, -5
Sort 7, 5, -2, 9, 12, 1, 3, -4, -36.
-36, -4, -2, 1, 3, 5, 7, 9, 12
Put 5, 9241, 3, 8, 24, 4, 14, 2, 1 in decreasing order.
9241, 24, 14, 8, 5, 4, 3, 2, 1
Put -5, 5, 7, 0, -9, 75, 2, -4, 4 in ascending order.
-9, -5, -4, 0, 2, 4, 5, 7, 75
Put 1, 2, 605, 22, -5, -2, 3, 4, 0 in ascending order.
-5, -2, 0, 1, 2, 3, 4, 22, 605
Put 5, 6, 2, 91, -12, 10, 4, 3, 55 in ascending order.
-12, 2, 3, 4, 5, 6, 10, 55, 91
Sort -3, 6, -7, 9, 14, -9, 5, 2, -2.
-9, -7, -3, -2, 2, 5, 6, 9, 14
Sort -3, -6, 57, 6, -5, 8, -4, 3, 1 in decreasing order.
57, 8, 6, 3, 1, -3, -4, -5, -6
Put 7, -3, -1, 6, 3, -5, 114, 1, 9 in descending order.
114, 9, 7, 6, 3, 1, -1, -3, -5
Sort 1, 22, 0, 10, 2, 74, 5, -3, -2 in decreasing order.
74, 22, 10, 5, 2, 1, 0, -2, -3
Sort 1, 15, 9, 7, -5, -92, 30, 3, 4 in decreasing order.
30, 15, 9, 7, 4, 3, 1, -5, -92
Sort 10, 1, 3, -8, 0, 4, -15, 2, 8 in descending order.
10, 8, 4, 3, 2, 1, 0, -8, -15
Put 9, 4, 1, 3, -4927, 7, 5, 2, -5 in increasing order.
-4927, -5, 1, 2, 3, 4, 5, 7, 9
Put 75, 11, 1, 5, 0, -5, 3, 4, 21 in increasing order.
-5, 0, 1, 3, 4, 5, 11, 21, 75
Put 4, 260, 8, 81, 0, 2, 3, 56, 52 in ascending order.
0, 2, 3, 4, 8, 52, 56, 81, 260
Put -96, -5, 2, 49, 82, 0, 1, 6, 3 in decreasing order.
82, 49, 6, 3, 2, 1, 0, -5, -96
Sort 15, 0, 371, 5, 12, 9, -1, 4, 2 in increasing order.
-1, 0, 2, 4, 5, 9, 12, 15, 371
Sort -2, 8, 2, 247, -3, 9, 6, 0, -6 in descending order.
247, 9, 8, 6, 2, 0, -2, -3, -6
Sort 6, -3, 5, 2, 73, 1, -1, -98, 0.
-98, -3, -1, 0, 1, 2, 5, 6, 73
Put 8, 5, 467, -4, 7, -2, 4, 2, 50 in descending order.
467, 50, 8, 7, 5, 4, 2, -2, -4
Put 550, -3, 5, 0, 15, 2, 1, 4, 6 in descending order.
550, 15, 6, 5, 4, 2, 1, 0, -3
Sort 7, 2, 6, -66, -4, -5, 1, 0, 4 in increasing order.
-66, -5, -4, 0, 1, 2, 4, 6, 7
Sort 84, -21, 3, 1, 97, 4, 5, 6, 28 in ascending order.
-21, 1, 3, 4, 5, 6, 28, 84, 97
Sort 5, 70, -2, 3, 0, 2, 7, 4, 227 in descending order.
227, 70, 7, 5, 4, 3, 2, 0, -2
Put 11, 4, 10, 36, 7, 86, 0, 3, 5 in descending order.
86, 36, 11, 10, 7, 5, 4, 3, 0
Sort -3, 2, -5, 216, 4, 1, 30, 0, 5 in descending order.
216, 30, 5, 4, 2, 1, 0, -3, -5
Put 5, 59, 4, 511, -7, 14, 9, 1, 2 in decreasing order.
511, 59, 14, 9, 5, 4, 2, 1, -7
Sort -5, -1, 0, -2, 124, 5, 7, 2, 1 in descending order.
124, 7, 5, 2, 1, 0, -1, -2, -5
Put 1, 4, -5, 5, -18, 0, 2, 61, 50 in ascending order.
-18, -5, 0, 1, 2, 4, 5, 50, 61
Sort 2, 1, 402, 7, -1, 0, 3, 9, -3 in increasing order.
-3, -1, 0, 1, 2, 3, 7, 9, 402
Sort 8, -4, 73, 0, 76, 3, 35, -7, 4 in descending order.
76, 73, 35, 8, 4, 3, 0, -4, -7
Sort -2, 1, 6, 2, 5, 35, 3, 34, 274 in ascending order.
-2, 1, 2, 3, 5, 6, 34, 35, 274
Sort -8, 2, 47, 3, -9, 1, 77, 0, 7.
-9, -8, 0, 1, 2, 3, 7, 47, 77
Sort 22, 62, -3, 4, 5, -5, 15, 6, 3.
-5, -3, 3, 4, 5, 6, 15, 22, 62
Sort 1, 10, 5, -1, 4, -14, 8, -3, 7.
-14, -3, -1, 1, 4, 5, 7, 8, 10
Put -3, 2, 5, 26, 100, 0, 6, -4, 1 in descending order.
100, 26, 6, 5, 2, 1, 0, -3, -4
Sort 9, -5, 1, 13, 5, -1, 8, 17, -4 in increasing order.
-5, -4, -1, 1, 5, 8, 9, 13, 17
Sort 0, 3, 5, 864, 7, 83, -5, -3, 8 in decreasing order.
864, 83, 8, 7, 5, 3, 0, -3, -5
Sort 7, -6, 0, 340, 5, 2, 43, 8, 4 in descending order.
340, 43, 8, 7, 5, 4, 2, 0, -6
Sort 2, 61, 11, 18, 4, 80, -2, 0, 5 in increasing order.
-2, 0, 2, 4, 5, 11, 18, 61, 80
Put 3, 50, 94, -4, 0, 7, 4, -2, 5 in descending order.
94, 50, 7, 5, 4, 3, 0, -2, -4
Sort -5, 30, 15, -2, 4, 9, 2, 5, -3.
-5, -3, -2, 2, 4, 5, 9, 15, 30
Sort 5, -6, -2, 9, -8, 0, 2, 81, -3.
-8, -6, -3, -2, 0, 2, 5, 9, 81
Put 1, 359, 3, 9, -2, 50, 2, -3, 4 in decreasing order.
359, 50, 9, 4, 3, 2, 1, -2, -3
Sort 4, -2, 8, -1, -3, 5, 51, 15, 1 in descending order.
51, 15, 8, 5, 4, 1, -1, -2, -3
Put 123, 5, -3, 2, -9, 3, 16, 9, 4 in descending order.
123, 16, 9, 5, 4, 3, 2, -3, -9
Sort -1, 5, -5, 4, 27, 8, 64, 6, -2 in increasing order.
-5, -2, -1, 4, 5, 6, 8, 27, 64
Put 6, 1, -5, 3, 9, 52, 37, -4, -7 in increasing order.
-7, -5, -4, 1, 3, 6, 9, 37, 52
Put 8, 2, -8, 0, 9, 3, -3, 5, 396 in descending order.
396, 9, 8, 5, 3, 2, 0, -3, -8
Sort -4, 6, 3, 56, 4, -1, 0, -9, -3 in ascending order.
-9, -4, -3, -1, 0, 3, 4, 6, 56
Put 9, 1, 26, -3, 7, 0, -7, 20, 35 in decreasing order.
35, 26, 20, 9, 7, 1, 0, -3, -7
Sort 0, 43, 1, -3, 169, 2, 4, 3, -2.
-3, -2, 0, 1, 2, 3, 4, 43, 169
Put 1, 0, 3, 7, -27, 61, 4, 5, -5 in decreasing order.
61, 7, 5, 4, 3, 1, 0, -5, -27
Put -8, 5, -3, 4, 10, 311, 0, 3, 9 in decreasing order.
311, 10, 9, 5, 4, 3, 0, -3, -8
Put 5, -3, 37, 42, 2, 3, 8, 4, 87 in increasing order.
-3, 2, 3, 4, 5, 8, 37, 42, 87
Sort 9, -49, 2, -5, 13, 6, 14, 5, 1 in decreasing order.
14, 13, 9, 6, 5, 2, 1, -5, -49
Put -13, 3, 5, 1, 32, 0, 11, 2, 63 in decreasing order.
63, 32, 11, 5, 3, 2, 1, 0, -13
Put 13, 2, 17, 0, 3, 5, 1, 462, -2 in increasing order.
-2, 0, 1, 2, 3, 5, 13, 17, 462
Put -2, 0, 5, -3, 3, 53, 1, 10, 2 in increasing order.
-3, -2, 0, 1, 2, 3, 5, 10, 53
Sort 4, 31, 2, -28, 7, 9, 0, 3, 37 in descending order.
37, 31, 9, 7, 4, 3, 2, 0, -28
Sort 5, -1, 9, 22797, 4, 2, 1, 6, 3 in descending order.
22797, 9, 6, 5, 4, 3, 2, 1, -1
Sort -2, 9, 3, 5, 2, -9, 19, -5, -3.
-9, -5, -3, -2, 2, 3, 5, 9, 19
Put 22, 24, 3, 7, 4, 44, -3, 0, 21 in decreasing order.
44, 24, 22, 21, 7, 4, 3, 0, -3
Sort -6, 5, -82, 2, 8, 0, 7, 473, 9 in descending order.
473, 9, 8, 7, 5, 2, 0, -6, -82
Put 6, 2, 5, -1, 8, 3, -7, -2, 16 in descending order.
16, 8, 6, 5, 3, 2, -1, -2, -7
Put -1, 3, 23, -3, 4, 2, -10, 0, 6 in descending order.
23, 6, 4, 3, 2, 0, -1, -3, -10
Sort -4, 15, 7, 9, -3, -2, 87, 5, 1 in ascending order.
-4, -3, -2, 1, 5, 7, 9, 15, 87
Sort 2, 0, 8, 3, -1, -4, 4, 332, 1.
-4, -1, 0, 1, 2, 3, 4, 8, 332
Put 2, 1, -6, 4, 70, 13, -1, 6, 0 in decreasing order.
70, 13, 6, 4, 2, 1, 0, -1, -6
Put 79, 5, 57, -4, 8, 7, 2, 1, -23 in descending order.
79, 57, 8, 7, 5, 2, 1, -4, -23
Sort 0, 459, 4, -3, 49, 9, 2, 5, -4.
-4, -3, 0, 2, 4, 5, 9, 49, 459
Sort 6, 4, 2, -4, 12, -7, 242, 0, 1.
-7, -4, 0, 1, 2, 4, 6, 12, 242
Put 1, 9, 26, -4, 3, -7, 2, 6, 51 in descending order.
51, 26, 9, 6, 3, 2, 1, -4, -7
Sort -7, 12, 2, 7, 8, 3, 5, 4, -86.
-86, -7, 2, 3, 4, 5, 7, 8, 12
Sort -1, 81, -4, 58, 5, 0, 3, 4, 32 in ascending order.
-4, -1, 0, 3, 4, 5, 32, 58, 81
Sort 9, 6, -32, 3, 1, -36, 0, 2, -5 in descending order.
9, 6, 3, 2, 1, 0, -5, -32, -36
Put 4, 0, 1, 3, 2, 99, 126, -5, 9 in descending order.
126, 99, 9, 4, 3, 2, 1, 0, -5
Put 3, 46, -4, 109, 7, 28, 1, 4, 6 in descending order.
109, 46, 28, 7, 6, 4, 3, 1, -4
Put 1, 5, 19, 3, -2, -65, 4, 0, 2 in descending order.
19, 5, 4, 3, 2, 1, 0, -2, -65
Sort 2, -39, 8, 1, 92, 4, -2, 5, 32 in decreasing order.
92, 32, 8, 5, 4, 2, 1, -2, -39
Sort -5, 1, 2, 36, 16, 5, 45, 3, 56 in ascending order.
-5, 1, 2, 3, 5, 16, 36, 45, 56
Put 2, 8, 5, 7, -9, -28, 3, -7, 16 in descending order.
16, 8, 7, 5, 3, 2, -7, -9, -28
Sort 5, 1, 69, -3, 21, 0, -2, -4, 7 in decreasing order.
69, 21, 7, 5, 1, 0, -2, -3, -4
Sort 0, -50, 4, 3, 1, 39, 31, -1, 2 in ascending order.
-50, -1, 0, 1, 2, 3, 4, 31, 39
Put -4, 57, 6, -2, 3, 51, 1, 39, 0 in increasing order.
-4, -2, 0, 1, 3, 6, 39, 51, 57
Sort 5, -3, 2, 0, 8, 84, -1, 14, 9 in decreasing order.
84, 14, 9, 8, 5, 2, 0, -1, -3
Sort 83, -1, 0, 2, 9, -4, 3, 1, 110 in decreasing order.
110, 83, 9, 3, 2, 1, 0, -1, -4
Sort 48, 1, 2, -7, 3, -2, 14, 5, 46 in descending order.
48, 46, 14, 5, 3, 2, 1, -2, -7
Put 1, 24, 7, 2, 4, -5, 464, 3, 21 in increasing order.
-5, 1, 2, 3, 4, 7, 21, 24, 464
Sort 981, -5, 1, 3, -3, 0, 4, 5, 46.
-5, -3, 0, 1, 3, 4, 5, 46, 981
Sort 33, -4, 4, 60, -2, 3, 6, -9, 2 in decreasing order.
60, 33, 6, 4, 3, 2, -2, -4, -9
Sort -6, 2, 14, 0, 13, 5, 3, -1, 36 in decreasing order.
36, 14, 13, 5, 3, 2, 0, -1, -6
Sort 4, 2, 7, -1, -5, 1, -4, 5, -31 in decreasing order.
7, 5, 4, 2, 1, -1, -4, -5, -31
Sort 7, 12, 1, 21, -5, 2, 5, 0, 129 in decreasing order.
129, 21, 12, 7, 5, 2, 1, 0, -5
Put 0, 63, 8, 5, 3, 2, 1, 13, -2 in increasing order.
-2, 0, 1, 2, 3, 5, 8, 13, 63
Put 0, 14, 3, 5, -40, 7, 1, 4, -53 in ascending order.
-53, -40, 0, 1, 3, 4, 5, 7, 14
Put 4, 52, 5, -3, 0, 1, 6, 17, -16 in ascending order.
-16, -3, 0, 1, 4, 5, 6, 17, 52
Put 39, 2, 4, 6, -5, -6, 7, -13, 1 in decreasing order.
39, 7, 6, 4, 2, 1, -5, -6, -13
Sort 5, 3, 4, 52, 15, -9, -12, 1, 0.
-12, -9, 0, 1, 3, 4, 5, 15, 52
Sort 33, 5, 22, 1, 15, 6, 3, -86, 4 in decreasing order.
33, 22, 15, 6, 5, 4, 3, 1, -86
